2019-12-06 04:06:58,"b'@RailwaySeva @PiyushGoyal @timesofindia @RailMinIndia @RailwaySeva , @IRCTCofficial ,@RailMinIndia ,@PiyushGoyal al\xe2\x80\xa6 https://t.co/kSZyitTRFw'"
2019-12-06 04:00:39,b'RT @IRCTCofficial: Low account balance ruining your #travel plans? #IRCTC gives you an option to #book your #tickets now &amp; pay for it withi\xe2\x80\xa6'
2019-12-06 03:43:20,b'@PiyushGoyal Hello Sir! This is so unfair that train no. 12802 NDLS- PURI got diverted from Chunar to TATA without\xe2\x80\xa6 https://t.co/I4U7aAZck6'
2019-12-06 03:40:57,b'@IRCTCofficial @RailMinIndia train 15013 was running late more then 3 hours from source and due to this reason not\xe2\x80\xa6 https://t.co/zSXrrYOSrG'
2019-12-06 03:39:35,b'@PiyushGoyal @IRCTCofficial This man is lied like a patient in  coach no. S8 of train no. 12381\n\nNo one is helping\xe2\x80\xa6 https://t.co/IiMWg3GlQ9'
2019-12-06 03:36:01,b'@eCateringIRCTC @IRCTCofficial @irctcwestzone @IRCTCofficial @PiyushGoyalOffc @PiyushGoyal \n12203 jo abhi Lucknow p\xe2\x80\xa6 https://t.co/4wcUUXxoib'
2019-12-06 03:34:00,b'@eastcoastrail @IRCTCofficial @RailwaySeva @RailMinIndia\nTTE taking money with out receipt and allowing general pub\xe2\x80\xa6 https://t.co/CdE9unedE9'
2019-12-06 03:29:09,b'Am traveling in train no 22894 jsg to snsi with family. In sleeper s2 we all r facing problem toilet are overflowin\xe2\x80\xa6 https://t.co/PIBlNSaKvb'
2019-12-06 03:21:07,b'@PiyushGoyalOffc  @IRCTCofficial  12393 delay by 5 hour'
2019-12-06 03:16:31,b'@ankitsingh4sn @RailwaySeva @IRCTCofficial If you have trust on Railway then why u twit'
2019-12-06 03:09:38,b'2104489509 this is my pnr can you say my status please @IRCTCofficial'
2019-12-06 02:54:57,"b'Train no. 12818, S7, washroom is not clean. Please clean it on next station. Door is also not closing properly.\xe2\x80\xa6 https://t.co/TWbXcUPiP3'"
2019-12-06 02:53:22,"b""My Mom has been continuously trying to check the status and hasn't got the recent updates yet. Could you please hel\xe2\x80\xa6 https://t.co/GkwCwX8PDz"""
2019-12-06 02:47:39,"b""@ManishBhashkar @RailwaySeva @IRCTCofficial Don't worry yes i've trust on @RailwaySeva"""
2019-12-06 02:42:24,b'@IRCTCofficial Nice sir'
2019-12-06 02:42:15,b'RT @IRCTCofficial: Low account balance ruining your #travel plans? #IRCTC gives you an option to #book your #tickets now &amp; pay for it withi\xe2\x80\xa6'
2019-12-06 02:41:06,b'@iamashvini @RailMinIndia @IRCTCofficial What happened to you?'
2019-12-06 02:34:18,b'12411 intercity chandigarh amritsar\nC2 51 seat no.\nLarge no. of cockroaches are there\nPl do needful\n@IRCTCofficial @irctcnorthzone'
2019-12-06 02:33:41,b'Trains like Shatabdi stops here at Etawah Railway Station but no coach indicators are there (for the sake of elderl\xe2\x80\xa6 https://t.co/Rlj72CLYQm'
2019-12-06 02:26:28,b'@irctcsouthzone @JaiMutha @IRCTCofficial @DrmChennai Forwarded @srdeechgmas'
2019-12-06 02:25:21,"b'@PiyushGoyalOffc @RailMinIndia @IRCTCofficial The refund rules are stringent &amp; cancellation rules are infinite, in\xe2\x80\xa6 https://t.co/xLWyX7DK9I'"
2019-12-06 02:25:19,"b'@PiyushGoyalOffc @RailMinIndia @IRCTCofficial\nWe need to relook the archaic and baseless laws for penalties, charge\xe2\x80\xa6 https://t.co/LLOmyMITZI'"
2019-12-06 02:25:07,b'@IRCTCofficial I m travelling in train no 12808 PNR is 2304349175 in train they provide me used bedsheets and pillo\xe2\x80\xa6 https://t.co/HyrSKu7mED'
2019-12-06 02:20:37,b'@JaiMutha @IRCTCofficial Notifed to @DrmChennai @srdme_mas'
2019-12-06 02:19:12,b'Refund not complete plz resolve @RailwaySeva @IRCTCofficial https://t.co/PDHq5piioz'
2019-12-06 02:12:12,"b""Adaraniya @PiyushGoyal sir, @SureshAngadi_ it'skind request you please doonce travelfrom Belgavi to Bengaluru from\xe2\x80\xa6 https://t.co/1gLi7t4Lar"""
2019-12-06 02:06:01,b'PNR-4100893662\nThe ac is too much in the coach @IRCTCofficial @irctcsouthzone'
2019-12-06 01:56:30,"b""My train has been delayed due to which I'm not able to catch up my second train from DLS to JUC (825AM). I'm travel\xe2\x80\xa6 https://t.co/EqZFkY0Jib"""
2019-12-06 01:40:47,b'Dear @IRCTCofficial #mumbailocaltrains you sucks to the edge. India ka sabse bada kachra ho tum. Most stupid railwa\xe2\x80\xa6 https://t.co/FE3DK2oSVo'
2019-12-06 01:32:57,b'@IRCTCofficial @PiyushGoyalOffc @RailwaySeva when the train will reach? 12393/ S Kranti is running so late. Even I\xe2\x80\xa6 https://t.co/eBrjPtQFAt'
2019-12-06 01:29:13,b'RT @himaanshu11: @RailwaySeva @RailMinIndia @IRCTCofficial @drmdelhi @RailwaySeva sir can you please reply my very small query. shall be ve\xe2\x80\xa6'
2019-12-06 01:18:23,b'RT @jsts_fitness: Traveling in Rajdhani express from Bangalore to Delhi the experience is not so good because we are experiencing too many\xe2\x80\xa6'
2019-12-06 01:13:58,b'@irctcsczone @IRCTCofficial I am travelling in S5 coach of train 15024 and there is no water supply in washrooms. C\xe2\x80\xa6 https://t.co/nnZvC90ujg'
2019-12-06 01:03:13,b'@IRCTCofficial @indianrail @PiyushGoyal \nWhy is Indian Railway giving plastic bottles to each and every individual\xe2\x80\xa6 https://t.co/YmplWh7Jug'
2019-12-06 01:01:56,b'@IRCTCofficial your Madurai resting rooms are awful. People in their 70s were to forced to bath in cold water amid\xe2\x80\xa6 https://t.co/ikmWSQNALx'
2019-12-06 00:19:10,"b'@RailwaySeva @WesternRly @IRCTCofficial I have filed my TDR on 1 November-19, till date no confirmation/refund rece\xe2\x80\xa6 https://t.co/wvf0ecTxep'"
2019-12-06 00:15:43,"b'RT @dharmilanilshah: A guy is continuously torturing us in train. Even after asking him to keep silence, he is continuously talking and sin\xe2\x80\xa6'"
2019-12-05 23:59:42,"b'A guy is continuously torturing us in train. Even after asking him to keep silence, he is continuously talking and\xe2\x80\xa6 https://t.co/sFXvaLqrDO'"
2019-12-05 23:40:55,b'When there is no safety for women travellers in India even in the presence of #railway police even after so many br\xe2\x80\xa6 https://t.co/AIHb98etVF'
2019-12-05 23:32:56,b'@IRCTCofficial @RailMinIndia what kind of help is this? I got a Message that complaint has been registered and with\xe2\x80\xa6 https://t.co/IXExSLFuWt'
2019-12-05 23:26:09,b'@IRCTCofficial My complaint is 2019120501782. No one attendent attend my coach.. You guys are rediculus.'
2019-12-05 22:08:51,"b'RT @amarjeetksh: @IRCTCofficial honorable @PiyushGoyal I am traveling in sampark kranti train no. 12565. S-11, with General Tikt nd wnt to\xe2\x80\xa6'"
2019-12-05 22:03:11,b'Worst service.. we had to leave our train and no one is ready to help @IRCTCofficial @RailMinIndia ur Railway polic\xe2\x80\xa6 https://t.co/mAy2moJZqD'
2019-12-05 22:03:00,b'@AryanGeorge9 @IRCTCofficial @narendramodi @PMOIndia @PiyushGoyal @aajtak @ABPNews @TheLallantop So u think if u wi\xe2\x80\xa6 https://t.co/3Oej6IBJnQ'
2019-12-05 21:23:52,b'@IRCTCofficial @RailMinIndia Please provide help earliest train reaching near to Daund junction'
2019-12-05 21:21:02,b'@DrArunChauhan0 @PiyushGoyalOffc @RailMinIndia @IRCTCofficial @RailwaySeva Matter noted.'
2019-12-05 21:13:07,b'@aman_15797 @IRCTCofficial @RailwaySeva @PiyushGoyalOffc @PiyushGoyal You got attention.. is it really helpful.. ?'
2019-12-05 20:27:38,"b""@sanya_thakur15 @IRCTCofficial OH man I just endured a 10 hour journey \xf0\x9f\x98\xa9 I'm so sick and tired"""
2019-12-05 20:23:03,b'@IRCTCofficial @RailMinIndia Sir please provide help urgently in coach S2 in train no.22144 going to CSTM NOW Train\xe2\x80\xa6 https://t.co/6lrJOpS2IY'
2019-12-05 20:22:45,b'RT @Gaurav0054: Passengers of S10 Devagiri 17057 are being threatened by general ticket holder. They have occupied whole S10 coach. Please\xe2\x80\xa6'
2019-12-05 20:20:06,"b""@RailwaySeva @IRCTCofficial I am unable to track my bike parcel pwb: 2010264986 from akola to yeshwantpur. It's 6 d\xe2\x80\xa6 https://t.co/i2C9tRNRNx"""
2019-12-05 20:11:02,b'@IRCTCofficial i am in 15052 Train \nand i don\xe2\x80\x99t wanna again use this Train \xf0\x9f\x98\xa1\nis it express Train .?\nit\xe2\x80\x99s like a pas\xe2\x80\xa6 https://t.co/SqMkyij2cV'
2019-12-05 20:06:35,b'@IRCTCofficial  non veg food served by irctc in duranto is halal or not?'
2019-12-05 20:05:26,b'@PiyushGoyalOffc @RailMinIndia @IRCTCofficial @RailwaySeva @drmjabalpur Lawaris bag in our coach B1 train no. 11703\xe2\x80\xa6 https://t.co/BH76avar7J'
2019-12-05 20:03:15,b'Passengers of S10 Devagiri 17057 are being threatened by general ticket holder. They have occupied whole S10 coach.\xe2\x80\xa6 https://t.co/obJ5AcKA4d'
2019-12-05 19:58:41,b'@IRCTCofficial  @RailMinIndia Please provide security to in Train 22144 going to CSTM @Kurdvadi station many people\xe2\x80\xa6 https://t.co/tX7CYM35lO'
2019-12-05 19:53:04,b'@IRCTCofficial please provide security train is at kurdvadi railway station'
2019-12-05 19:51:12,b'@IRCTCofficial feeling not security in s2 coach where is railway security  many peoples in coach with out reservation in Train 22144'
2019-12-06 08:09:36,b'@IRCTCofficial\nPnr : 2847001269\nAny charging points near our seats are not working(seems these are not working in w\xe2\x80\xa6 https://t.co/Toz5jObCz4'
2019-12-06 08:05:30,b'@IRCTCofficial @RailMinIndia @RailwayNorthern @GM_NRly @GMNWRailway  my train canceled  but till now i have not rec\xe2\x80\xa6 https://t.co/E10aTPtFEm'
2019-12-06 08:02:08,b'@IRCTCofficial its option-B-finland'
2019-12-06 08:00:28,"b'@drmsdah @EasternRailway @RailwaySeva @drmdhnecr @irctceastzone @IRCTCofficial Thanks a lot for your quick action,\xe2\x80\xa6 https://t.co/taMuBY2PIu'"
2019-12-06 07:47:39,"b""Dear @PiyushGoyal ji,\n\nDon't you think there should be mechanism to communicate about such abrupt cancellations?\n\nD\xe2\x80\xa6 https://t.co/Hod7YXYMIa"""
2019-12-06 07:47:39,b'@RailwaySeva\nI have made booking via @IRCTCofficial for Train No. 18520 but just now checked &amp; found that train is\xe2\x80\xa6 https://t.co/XHrMRuhpyB'
2019-12-06 07:46:33,b'@drmhyb @BhusavalDivn @PiyushGoyal @RailwaySeva @IRCTCofficial Thanks sir!'
2019-12-06 07:38:10,b'@IRCTCofficial @RailMinIndia @PiyushGoyal @RailwaySeva reservation id is 100002176951010. The money have been deduc\xe2\x80\xa6 https://t.co/XFo4YAVKEl'
2019-12-06 07:33:41,"b'@RailwaySeva @IRCTCofficial @PiyushGoyal hi, i need full refund for the PNR 6637754888 SRC TO ED\nBooked in tatkal a\xe2\x80\xa6 https://t.co/G8y7ZyRtub'"
2019-12-06 07:33:08,"b'@RailMinIndia @PiyushGoyal Sir, have @IRCTCofficial blocked the ticket booking service for Citizens. Not able to fe\xe2\x80\xa6 https://t.co/NhYHJbAVhm'"
2019-12-06 07:29:06,"b""@IRCTCofficial @PiyushGoyal I've not yet received my refund money was promptly deducted but at the time of refund a\xe2\x80\xa6 https://t.co/qas0Kb4ZpM"""
2019-12-06 07:22:30,b'@IRCTCofficial please fix the long load time error. And if possible kindly make some change in the UI. #irctcFan'
2019-12-06 07:22:11,b'@IRCTCofficial passenger did not travel as ticket remained waitlisted. So refund will be issued or not? Unable to f\xe2\x80\xa6 https://t.co/bVSnej3EMl'
2019-12-06 07:20:00,b'@IRCTCofficial @irctcwestzone @PiyushGoyalOffc @RailwaySeva @RailMinIndia no madad after sending sms on rail madad\xe2\x80\xa6 https://t.co/vp488XEJEI'
2019-12-06 07:19:53,"b'As per rules, to how much time a valid 3rd ac ticket \nholder can use the general waiting room after arriving the de\xe2\x80\xa6 https://t.co/Werv50YzhQ'"
2019-12-06 07:15:14,b'@Central_Railway @WesternRly @IRCTCofficial @RailMinIndia @CPRONCR  kindly look into the issue'
2019-12-06 07:14:23,"b""@IRCTCofficial @RailMinIndia My pnr is 2304916377. I'm running about  10-15 min late. Can i get any help? PLEASE"""
2019-12-06 07:13:56,b'@IRCTCofficial Transaction Successful.  But ticket...? https://t.co/52sPbHnM8O'
2019-12-06 07:10:52,b'Sir you are not responding to my tweet. Please take action in this regard... @IRCTCofficial @RailwaySeva @RailMinIndia'
2019-12-06 07:10:43,b'@IRCTCofficial I have Booked Tatkal From Hazrath Nizamuddeen to MAJN via Tatkal...But Ticket Not Showing... Now Sta\xe2\x80\xa6 https://t.co/afIfTWbmol'
2019-12-06 07:07:35,"b'@khan_shamik @BhusavalDivn @PiyushGoyal @RailwaySeva @IRCTCofficial Inconvenience is regretted, our reply was based\xe2\x80\xa6 https://t.co/Xuh2wQDyDS'"
2019-12-06 07:05:49,b'@IRCTCofficial @irctcwestzone @PiyushGoyal If all were waitlisted then the refund was auto. How ridiculous is this\xe2\x80\xa6 https://t.co/ptYzHJcEpT'
2019-12-06 07:03:15,b'@IRCTCofficial @irctcwestzone Our PNR 2745618527 where 3 etickets got confirmed and 3 were in waitlist. Got to know\xe2\x80\xa6 https://t.co/yDuMEqRb7u'
2019-12-06 07:00:32,b'What happens when the airline and booking portal wants to charge you 3250 to cancel a ticket for which you paid 275\xe2\x80\xa6 https://t.co/0XYV9UYhXV'
2019-12-06 06:57:52,b'@gabbar_viru @RailMinIndia Matter escalated to @drmpune @IRCTCofficial'
2019-12-06 06:57:08,b'@IRCTCofficial @PiyushGoyal @PiyushGoyalOffc @RailMinIndia @Central_Railway @WesternRly #IRCTC Website is not prope\xe2\x80\xa6 https://t.co/4KMWVkZApI'
2019-12-06 06:56:45,b'@bankim_jani @irctcwestzone @IRCTCofficial Please look into it.'
2019-12-06 06:56:01,"b'@dM68t0v35vjkqdw @YaghyaN @PiyushGoyal @IRCTCofficial @RailMinIndia train has been passed from MTD ,no watering fac\xe2\x80\xa6 https://t.co/FbhVsFrcT6'"
2019-12-06 06:54:23,"b'I booked a ticket for a senior citizen when seats are still available but its showing RAC after booked, IRCTC helpl\xe2\x80\xa6 https://t.co/0EFGRYA3bP'"
2019-12-06 06:53:08,b'Sir please take action in this regard. I can send you the picture but it is that much dirty as the tank is full not\xe2\x80\xa6 https://t.co/2VKadUO2B8'
2019-12-06 06:52:07,"b'@drmhyb @BhusavalDivn @PiyushGoyal @RailwaySeva @IRCTCofficial Hi sir,\nOn online tracking it now shows that it got\xe2\x80\xa6 https://t.co/DZjNShoMop'"
2019-12-06 06:51:15,b'@goibibo Irctc cancellation charge for a Sleeper class ticket is Rs.120. But it is showing as Rs. 292 in Goibibo. W\xe2\x80\xa6 https://t.co/XT6kihIUXI'
2019-12-06 06:50:20,b'@IRCTCofficial i had booked a ticket and your Executive said 7-8 days ago  that you can change your boarding To NDL\xe2\x80\xa6 https://t.co/T4RK2iYYYZ'
2019-12-06 06:49:55,b'I m traveling in \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xa7 assam 15910 express pnr 2104864763 in coach S1. The toilet is that much dirty that one cannot\xe2\x80\xa6 https://t.co/hM5Kb9sUMG'
2019-12-06 06:48:04,b'@IRCTCofficial Please help as I am unable to book a retiring room through IRCTC tourism App. Amount got deducted tw\xe2\x80\xa6 https://t.co/mCloBrtSH7'
2019-12-06 06:45:34,b'RT @Alokdeval22: @IRCTCofficial I m travelling in train no 12808 PNR is 2304349175 in train they provide me used bedsheets and pillows. In\xe2\x80\xa6'
2019-12-06 06:44:09,b'What an individual should do for online tatkal??Always not available while booking tickets it takes time and buffer\xe2\x80\xa6 https://t.co/cUOacJEJOH'
2019-12-06 06:43:52,b'@RailMinIndia @SCRailwayIndia @RailMinIndia @IRCTCofficial \nAn upper birth is given to a 65 year old person in the\xe2\x80\xa6 https://t.co/6gIAaF7Ecf'
2019-12-06 06:40:35,"b'Rs 137 not returned, kindly return my money @PMOIndia @IRCTCofficial @PiyushGoyal @PiyushGoyalOffc @RailMinIndia'"
2019-12-06 06:35:34,b'Dear sir\n\nRail madad says amount refunded and nothing such has been reflected in my bank.\n\nSince 2 days passed no p\xe2\x80\xa6 https://t.co/ViDYT7aPLN'
2019-12-06 06:25:44,b'@EasternRailway @subhomoysamanta @RailwaySeva MATTER FORWARDED TO @drmdhnecr &amp; @irctceastzone @IRCTCofficial'
2019-12-06 06:25:07,b'@IRCTCofficial @drm_raipur @DRMBilaspur sir train no.13287 showing not available When i want to make a reservation\xe2\x80\xa6 https://t.co/xA3Mwv1aZ5'
2019-12-06 06:23:07,b'@RailwaySeva @IRCTCofficial @PiyushGoyal\nHi I have booked ticket in train no 09005 special train between Mumbai to\xe2\x80\xa6 https://t.co/MZaUX1XHTk'
2019-12-06 06:21:42,b'@RailwaySeva @PiyushGoyalOffc \nThe @IRCTCofficial food vendor refused to provide me the standard veg meal of Rs. 50\xe2\x80\xa6 https://t.co/LZgs6sSGjh'
2019-12-06 06:21:40,b'@ckabhimanyu92 @RailMinIndia @PiyushGoyal @IRCTCofficial Sir matter forwarded to @GM_ECRly'
2019-12-06 06:20:30,b'RT @IRCTCofficial: #Download the @irctc_imudra app &amp; use it anytime and anywhere for all your needs. Accepted across #online &amp; #offline pla\xe2\x80\xa6'
2019-12-06 06:20:15,"b""RT @IRCTCofficial: Visit the 'Land of Happiness' with #IRCTC's 'Adbhut Bhutan' package. Enjoy the stunning #landscapes of #Thimpu, #Paro &amp;\xe2\x80\xa6"""
2019-12-06 06:19:51,b'Proud shareholder of #IRCTC https://t.co/GSPsJP5p9P'
2019-12-06 06:19:45,"b'@khan_shamik @BhusavalDivn @PiyushGoyal @RailwaySeva @IRCTCofficial 17642 will reach kcg at 20.15hs., adviced parce\xe2\x80\xa6 https://t.co/1JGCo4TsMy'"
2019-12-06 06:12:38,b'@BhusavalDivn @PiyushGoyal @RailwaySeva @IRCTCofficial @drmhyb Thanks sir!'
2019-12-06 06:05:23,"b""@IRCTCofficial \n i was unable to open my IRCTC account, didn't received OTP after trying for 3 time now it is showi\xe2\x80\xa6 https://t.co/BBARL0duRi"""
2019-12-06 06:03:05,"b""I don't know what kind of application is this?@IRCTCofficial login isn't working,payment isn't working , whether us\xe2\x80\xa6 https://t.co/mwhVvtXiDX"""
2019-12-06 05:59:51,b'RT @RohitNilima: @irctcnorthzone @IRCTCofficial @IndianRailUsers @indianrail Behavior of compartment staff was gentle and he extremely apol\xe2\x80\xa6'
2019-12-06 05:56:12,b'@IRCTCofficial \nNilgiri Express (12671)\nToday booked tatkal ticket (Transaction ID: 100002176560063)payment got deb\xe2\x80\xa6 https://t.co/uhhg1j7PJC'
2019-12-06 05:53:14,"b""@RailMinIndia and @IRCTCofficial are openly looting it's customers in the name of CANCELATION CHARGES. I don't unde\xe2\x80\xa6 https://t.co/Z54k6UAICd"""
2019-12-06 05:52:24,b'@IRCTCofficial OTP based verification  facility during payment of ticket via irctc wallet take much longer time tha\xe2\x80\xa6 https://t.co/6TO7svuUVn'
2019-12-06 05:51:45,b'@IRCTCofficial  why my transaction always failed?? Its so frustrating.. my money is deducted from my account but my\xe2\x80\xa6 https://t.co/poH8RZejpN'
2019-12-06 05:45:28,b'@PiyushGoyal @IRCTCofficial @RailMinIndia \nTotal of 3000 paid as bribe by my brother in law because two kids were t\xe2\x80\xa6 https://t.co/sS8KwIGRWQ'
2019-12-06 05:42:10,b'It appears that @IRCTCofficial website is not functioning properly.'
2019-12-06 05:40:11,b'@IRCTCofficial @IrctcPro @PMOIndia \n\nThis is big issue in IRCTC site.. Agent log aram se book kar lete hai or aam a\xe2\x80\xa6 https://t.co/kFK7RMp6MR'
2019-12-06 05:39:58,b'While booking a ticket my ticket was not been booked but my payment has been deducted from my account.request that\xe2\x80\xa6 https://t.co/wzu64rR8QZ'
2019-12-06 05:36:12,b'@RailwaySeva @PiyushGoyalOffc Kindly look into this.\n@RailwaySeva @PiyushGoyalOffc @IRCTCofficial @RailMinIndia'
2019-12-06 05:31:52,b'@RailMinIndia @IRCTCofficial @Central_Railway still waiting for refund'
2019-12-06 05:31:28,b'RT @VIJAYAGNIHOTRI: @RailMinIndia @IRCTCofficial @Central_Railway \ndear sir \nmy pnr 2630690040 \ntrain was late more then 7 hrs.  \ni book an\xe2\x80\xa6'
